"behavior","MouseID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","NetworkFilename"
"Side_seizure","007732",6.86666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007732_B6NJ_M_80mg-kg_.avi"
"Side_seizure","007733",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007733_B6NJ_M_80mg-kg_.avi"
"Side_seizure","007735",8.23333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007735_B6NJ_M_80mg-kg_.avi"
"Side_seizure","007736",3.13333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007736_B6NJ_M_80mg-kg_.avi"
"Side_seizure","007738",0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.5,0.633333333333333,0,0,0,0,0,"007738_B6NJ_M_vehicle_.avi"
"Side_seizure","007740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"007740_B6NJ_M_vehicle_.avi"
"Side_seizure","007741",0.533333333333333,0,1.06666666666667,1.76666666666667,3,1.93333333333333,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007741_B6NJ_M_vehicle_.avi"
"Side_seizure","007742",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007655_B6J_F_60mg-kg PTZ"
"Side_seizure","037818",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037818_B6NJ_F_38712.avi"
"Side_seizure","037819",0,0,0,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037819_B6NJ_F_38713.avi"
"Side_seizure","037820",0,0.533333333333333,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037820_B6NJ_F_38714.avi"
"Side_seizure","037821",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037821_B6NJ_F_38715.avi"
"Side_seizure","037822",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037822_B6NJ_F_38716.avi"
"Side_seizure","037823",0,0,0,0.533333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037823_B6NJ_F_38717.avi"
"Side_seizure","037833",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037833_B6J_M_38727.avi"
"Side_seizure","037834",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037834_B6J_M_38728.avi"
"Side_seizure","037835",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037835_B6J_M_38729.avi"
"Side_seizure","037836",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037836_B6J_M_38730.avi"
"Side_seizure","037837",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037837_B6J_M_38731.avi"
"Side_seizure","037838",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037838_B6J_M_38732.avi"
"Side_seizure","037848",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037848_B6J_F_38742.avi"
"Side_seizure","037849",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037849_B6J_F_38743.avi"
"Side_seizure","037939",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037939_B6J_F_38833.avi"
"Side_seizure","037940",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037940_B6J_F_38834.avi"
"Side_seizure","037941",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037941_B6J_F_38835.avi"
"Side_seizure","037942",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037942_B6J_F_38836.avi"
"Side_seizure","037949",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037949_B6NJ_M_38843.avi"
"Side_seizure","037950",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037950_B6NJ_M_38844.avi"
"Side_seizure","037951",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037951_B6NJ_M_38845.avi"
"Side_seizure","037952",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037952_B6NJ_M_38846.avi"
"Side_seizure","037953",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037953_B6NJ_M_38847.avi"
"Side_seizure","037954",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037954_B6NJ_M_38848.avi"
"Freeze_2cm","007647",28.2333333333333,48.9666666666667,56.9,49.8666666666667,56.3333333333333,57.9333333333333,57.8333333333333,59.1666666666667,50.8666666666667,39.9333333333333,41.3,49.8333333333333,54.4666666666667,18.2,0,NA,NA,NA,NA,NA,"007647_B6J_F_40mg-kg.avi"
"Freeze_2cm","007648",38.6333333333333,56.9666666666667,51.7333333333333,53.1333333333333,55.7,30.3333333333333,46,36.3333333333333,48.2666666666667,48.4333333333333,44.3333333333333,52.9666666666667,40,0,NA,NA,NA,NA,NA,NA,"007648_B6J_F_40mg-kg.avi"
"Freeze_2cm","007649",9.46666666666667,45.0333333333333,43.7,47.3666666666667,54.5,49.6666666666667,51.4333333333333,47.2,23.5333333333333,38.4333333333333,24.3666666666667,5.3,0,NA,NA,NA,NA,NA,NA,NA,"007649_B6J_F_40mg-kg.avi"
"Freeze_2cm","007650",41.3333333333333,57.5333333333333,58.5,55.7666666666667,36.7,48.6666666666667,44.6,49.6666666666667,18.2,38.0666666666667,34.0666666666667,8.8,0,NA,NA,NA,NA,NA,NA,NA,"007650_B6J_F_40mg-kg.avi"
"Freeze_2cm","007651",40,55.7,57.1,51.1,40.6333333333333,42.1333333333333,50.6333333333333,35.1333333333333,36.3333333333333,50.7,54,31.5333333333333,0,NA,NA,NA,NA,NA,NA,NA,"007651_B6J_F_40mg-kg.avi"
"Freeze_2cm","007652",26.6333333333333,53.9,58.2666666666667,57.8333333333333,55.5,57.9666666666667,59.6666666666667,47.6666666666667,57.5,51.3333333333333,55.8666666666667,9.56666666666667,0,NA,NA,NA,NA,NA,NA,NA,"007652_B6J_F_40mg-kg.avi"
"Freeze_2cm","007653",0,29.3,57.4333333333333,6.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007653_B6J_F_60mg-kg.avi"
"Freeze_2cm","007654",0,16.3666666666667,14.5333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007654_B6J_F_60mg-kg.avi"
"Freeze_2cm","007656",10,8.13333333333333,34.3333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007656_B6J_F_60mg-kg.avi"
"Freeze_2cm","007657",0,7.93333333333333,7.46666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007657_B6J_F_60mg-kg.avi"
"Freeze_2cm","007658",6.86666666666667,3.23333333333333,20.3,15.2666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007658_B6J_F_60mg-kg PTZ.avi"
"Freeze_2cm","007659",11.8333333333333,4.53333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007659_B6J_F_80mg-kg_.avi"
"Freeze_2cm","007660",20.4,47.1333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007660_B6J_F_80mg-kg_.avi"
"Freeze_2cm","007661",22.6,17.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007661_B6J_F_80mg-kg_.avi"
"Freeze_2cm","007662",0,16.6666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007662_B6J_F_80mg-kg_called_7762.avi"
"Freeze_2cm","007663",19.4666666666667,7.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007663_B6J_F_80mg-kg_called_7763.avi"
"Freeze_2cm","007664",15,8.26666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007664_B6J_F_80mg-kg_called_7764.avi"
"Freeze_2cm","007665",0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007665_B6J_F_vehicle_.avi"
"Freeze_2cm","007666",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007666_B6J_F_vehicle_.avi"
"Freeze_2cm","007667",0,0,0,0,4.26666666666667,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007667_B6J_F_vehicle_.avi"
"Freeze_2cm","007668",0,0,0,0,0,0,0,0,3.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"007668_B6J_F_vehicle_.avi"
"Freeze_2cm","007669",0,3.53333333333333,0,0,0,0,0,10.6333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007669_B6J_F_vehicle_.avi"
"Freeze_2cm","007670",0,13.9333333333333,0.733333333333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007670_B6J_F_vehicle_.avi"
"Freeze_2cm","007671",21.2666666666667,19.0666666666667,42.3666666666667,59.6666666666667,43.3333333333333,35.3,48.4,56.3,58.9,33.1333333333333,54.7666666666667,43.4333333333333,49.2333333333333,45.9,39.4333333333333,55.1333333333333,57.5666666666667,54.6,58.5666666666667,57.9333333333333,"007671_B6J_M_40mg-kg_.avi"
"Freeze_2cm","007672",29.7333333333333,58.4,59.8333333333333,56.1666666666667,53.6666666666667,52.4,55.5666666666667,59,29.5666666666667,57.3333333333333,44.4666666666667,13.6666666666667,48.9,47.2,40.2666666666667,46.6,56.3,56.1333333333333,40.3,0,"007672_B6J_M_40mg-kg_.avi"
"Freeze_2cm","007673",40.6333333333333,47.1666666666667,59.4333333333333,58.5,60,59.6666666666667,59,59.8,49.3333333333333,53.5,19.1,0,NA,NA,NA,NA,NA,NA,NA,NA,"007673_B6J_M_40mg-kg_.avi"
"Freeze_2cm","007674",20.5,53.6333333333333,59.6333333333333,59.5666666666667,54.9,54.1666666666667,58.1666666666667,55.9666666666667,48.9333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007674_B6J_M_40mg-kg_.avi"
"Freeze_2cm","007675",23.1,35.8666666666667,12.3666666666667,19.0333333333333,48.5666666666667,42.2666666666667,35.0666666666667,59.6333333333333,39.6333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"Freeze_2cm","007676",6.96666666666667,0,13.3666666666667,15.9333333333333,14.5333333333333,30.4,28.7,26.8333333333333,24.5,7.26666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"Freeze_2cm","007677",0,6.26666666666667,50.3333333333333,11.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007677_B6J_M_60mg-kg_.avi"
"Freeze_2cm","007679",19.5666666666667,30.5666666666667,38.7666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007679_B6J_M_60mg-kg_.avi"
"Freeze_2cm","007680",4.8,16.3,0,17.4666666666667,52.7,36.1666666666667,19.6666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007680_B6J_M_60mg-kg_.avi"
"Freeze_2cm","007681",11.4,19.8,52.1,45.2666666666667,29.6,52.2666666666667,41.9666666666667,4.63333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007681_B6J_M_60mg-kg_.avi"
"Freeze_2cm","007682",17.5666666666667,22.6666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007682_B6J_M_60mg-kg_.avi"
"Freeze_2cm","007683",4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007683_B6J_M_80mg-kg_.avi"
"Freeze_2cm","007684",11.7666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007684 B6J_M_80mg-kg video_recording_NV10 or NV11 041222.avi"
"Freeze_2cm","007685",6.63333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007685_B6J_M_80mg-kg_.avi"
"Freeze_2cm","007686",19.0666666666667,27.0666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007686_B6J_M_80mg-kg_.avi"
"Freeze_2cm","007687",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007687_B6J_M_80mg-kg_.avi"
"Freeze_2cm","007688",12.3666666666667,45.3333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007688_B6J_M_80mg-kg_.avi"
"Freeze_2cm","007689",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007689_B6J_M_vehicle_.avi"
"Freeze_2cm","007690",4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007690_B6J_M_vehicle_.avi"
"Freeze_2cm","007691",3.6,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,"007691_B6J_M_vehicle_.avi"
"Freeze_2cm","007692",0,0,0,1.93333333333333,2.73333333333333,3,0,0,0,0,0,0,0,0,0,0,5.03333333333333,0,0,0,"007692_B6J_M_vehicle_.avi"
"Freeze_2cm","007693",0,0,3.06666666666667,0,0,0,0,0,0,3.4,0,0,0,0,0,NA,NA,NA,NA,NA,"007693_B6J_M_vehicle_.avi"
"Freeze_2cm","007694",0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"007694_B6J_M_vehicle_.avi"
"Freeze_2cm","007695",44.9333333333333,43.8,36.9333333333333,27.4,47.2666666666667,44.0333333333333,35.6333333333333,51.8666666666667,51.7,17.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_2cm","007696",0,16.6333333333333,47.3,53.3,53.1,34.4666666666667,16.1,20.6666666666667,6.4,4.63333333333333,12.6,1.3,6.66666666666667,12.6,NA,NA,NA,NA,NA,NA,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_2cm","007697",14.1,52.9666666666667,52.8,55.2,31.9333333333333,25.3,21.2333333333333,31.9666666666667,26.1666666666667,9.03333333333333,8.56666666666667,6.36666666666667,0,NA,NA,NA,NA,NA,NA,NA,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_2cm","007698",0,13.8,21.5,32.5,25.7333333333333,47.7,41.5,29.6,29.6,32.9333333333333,11.7666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_2cm","007699",0,31.3,50.2666666666667,42.3,50.1666666666667,42.2,31.9,29.5,39.1333333333333,43.8666666666667,39.2,20.7,2.66666666666667,0,NA,NA,NA,NA,NA,NA,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_2cm","007700",6.7,13.3,18.6666666666667,35.0333333333333,6.96666666666667,19.0333333333333,10.5666666666667,9,8.63333333333333,24.6666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007700_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_2cm","007701",3.63333333333333,23.2333333333333,0.466666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007701_B6NJ_F_60mg_kg_.avi"
"Freeze_2cm","007702",3.6,23.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007702_B6NJ_F_60mg_kg_.avi"
"Freeze_2cm","007703",0,0,23.4666666666667,25.3666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007703_B6NJ_F_60mg_kg_.avi"
"Freeze_2cm","007704",0,0,0,28.4333333333333,0,0,0,5.96666666666667,16.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007704_B6NJ_F_60mg-kg_.avi"
"Freeze_2cm","007705",0,9.06666666666667,25.0666666666667,27.8333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007705_B6NJ_F_60mg-kg_.avi"
"Freeze_2cm","007706",3.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007706_B6NJ_F_80mg-kg_.avi"
"Freeze_2cm","007707",21.4333333333333,7.23333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007707_B6NJ_F_80mg-kg_.avi"
"Freeze_2cm","007708",0,29.9666666666667,40.9,35.9333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007708_B6NJ_F_80mg-kg_.avi"
"Freeze_2cm","007709",0,25.6333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007709_B6NJ_F_80mg-kg_.avi"
"Freeze_2cm","007710",26.3666666666667,30.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007710_B6NJ_F_80mg-kg_.avi"
"Freeze_2cm","007711",1.76666666666667,8.13333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007711_B6NJ_F_80mg-kg_.avi"
"Freeze_2cm","007713",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007713_B6NJ_F_vehicle_.avi"
"Freeze_2cm","007714",7.06666666666667,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007714_B6NJ_F_vehicle_.avi"
"Freeze_2cm","007715",0,0,7.76666666666667,0,0,0,0,7.43333333333333,0,4.8,0,0,6.3,0,NA,NA,NA,NA,NA,NA,"007715_B6NJ_F_vehicle_.avi"
"Freeze_2cm","007716",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"007716_B6NJ_F_vehicle_.avi"
"Freeze_2cm","007717",0,0,0,0,0,0,0,4.06666666666667,0,0,0,29.1333333333333,3.16666666666667,3.03333333333333,0,NA,NA,NA,NA,NA,"007717_B6NJ_F_vehicle_.avi"
"Freeze_2cm","007718",0,0,0,0,6.9,12.2666666666667,7.03333333333333,0,0,15.3666666666667,0,0,0,0,0,0,NA,NA,NA,NA,"007718_B6NJ_F_vehicle_.avi"
"Freeze_2cm","007720",10.4,9.8,58.4333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"Freeze_2cm","007723",5.96666666666667,51.5666666666667,60,50.7333333333333,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"Freeze_2cm","007725",7.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007725_B6NJ_M_60mg-kg_.avi"
"Freeze_2cm","007726",4.36666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007726_B6NJ_M_60mg-kg_.avi"
"Freeze_2cm","007727",3.2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007727_B6NJ_M_60mg-kg_.avi"
"Freeze_2cm","007729",0,28.6333333333333,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007729_B6NJ_M_60mg-kg_.avi"
"Freeze_2cm","007730",3.1,23.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007730_B6NJ_M_60mg-kg_.avi"
"Freeze_2cm","007731",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007731_B6NJ_M_80mg-kg_called 7631.avi"
"Freeze_2cm","007732",4,6.63333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007732_B6NJ_M_80mg-kg_.avi"
"Freeze_2cm","007733",22.3333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007733_B6NJ_M_80mg-kg_.avi"
"Freeze_2cm","007735",7.83333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007735_B6NJ_M_80mg-kg_.avi"
"Freeze_2cm","007736",20.5666666666667,1.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007736_B6NJ_M_80mg-kg_.avi"
"Freeze_2cm","007738",0,8.7,0,0,0,0,0,8.16666666666667,0,0,0,0,0,0,1.96666666666667,1.46666666666667,0,0,1.03333333333333,5.63333333333333,"007738_B6NJ_M_vehicle_.avi"
"Freeze_2cm","007740",3.06666666666667,5.33333333333333,3.03333333333333,0,0,2.86666666666667,21.2333333333333,4.5,4.36666666666667,0,0,0,14.4333333333333,5.7,7.33333333333333,3.13333333333333,0,4.33333333333333,0,0,"007740_B6NJ_M_vehicle_.avi"
"Freeze_2cm","007741",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007741_B6NJ_M_vehicle_.avi"
"Freeze_2cm","007742",0,7.23333333333333,44.6333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007655_B6J_F_60mg-kg PTZ"
"Freeze_2cm","037818",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037818_B6NJ_F_38712.avi"
"Freeze_2cm","037819",1.6,39.8666666666667,33.4666666666667,33.9,22.9333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037819_B6NJ_F_38713.avi"
"Freeze_2cm","037820",0,25.1333333333333,28.4666666666667,19.4666666666667,13.8,3.16666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037820_B6NJ_F_38714.avi"
"Freeze_2cm","037821",0,0,0,0,3.93333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037821_B6NJ_F_38715.avi"
"Freeze_2cm","037822",0,0,0,7,10.9666666666667,3.13333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037822_B6NJ_F_38716.avi"
"Freeze_2cm","037823",0,0,34.7666666666667,40.4333333333333,51.9333333333333,28.1333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037823_B6NJ_F_38717.avi"
"Freeze_2cm","037833",0,22.4666666666667,59.6,53.2666666666667,53.3333333333333,49.6,37.7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037833_B6J_M_38727.avi"
"Freeze_2cm","037834",10.9,42.3666666666667,50.3,57.4333333333333,54.1,39.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037834_B6J_M_38728.avi"
"Freeze_2cm","037835",26.6,36.8666666666667,59.3,38.3333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037835_B6J_M_38729.avi"
"Freeze_2cm","037836",0,0,0,0,0,3.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037836_B6J_M_38730.avi"
"Freeze_2cm","037837",46.3666666666667,52.2666666666667,60,48.2333333333333,15.8666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037837_B6J_M_38731.avi"
"Freeze_2cm","037838",13.0666666666667,35.5666666666667,49.2333333333333,56.9333333333333,50.0333333333333,4.46666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037838_B6J_M_38732.avi"
"Freeze_2cm","037848",15.8666666666667,35.9,59.6,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037848_B6J_F_38742.avi"
"Freeze_2cm","037849",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037849_B6J_F_38743.avi"
"Freeze_2cm","037939",0,20.6333333333333,36.8333333333333,37.8666666666667,34,38.9333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037939_B6J_F_38833.avi"
"Freeze_2cm","037940",6.06666666666667,38.2,51.2,50.7666666666667,7.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037940_B6J_F_38834.avi"
"Freeze_2cm","037941",0,44.9333333333333,41.1,55.0666666666667,43.1333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037941_B6J_F_38835.avi"
"Freeze_2cm","037942",0,40.7,49.2666666666667,45.9,37.7,30.0666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037942_B6J_F_38836.avi"
"Freeze_2cm","037949",0,0,32.3666666666667,8.53333333333333,10.6333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037949_B6NJ_M_38843.avi"
