"MouseID","Freeze_001_average_bout_length","Freeze_001_bout_count","Freeze_001_first_event","Freeze_001_observation_time_s","Freeze_001_total_time_s","Freeze_2cm_average_bout_length","Freeze_2cm_bout_count","Freeze_2cm_first_event","Freeze_2cm_observation_time_s","Freeze_2cm_total_time_s","Leg_splaying_average_bout_length","Leg_splaying_bout_count","Leg_splaying_first_event","Leg_splaying_observation_time_s","Leg_splaying_total_time_s","Side_seizure_average_bout_length","Side_seizure_bout_count","Side_seizure_first_event","Side_seizure_observation_time_s","Side_seizure_total_time_s","Tail_jerk_average_bout_length","Tail_jerk_bout_count","Tail_jerk_first_event","Tail_jerk_observation_time_s","Tail_jerk_total_time_s","Wild_jumping_average_bout_length","Wild_jumping_bout_count","Wild_jumping_first_event","Wild_jumping_observation_time_s","Wild_jumping_total_time_s","NetworkFilename"
"007736",3.48888888888889,3,137.066666666667,61.8333333333333,10.4666666666667,10.9833333333333,2,127.9,61.7333333333333,21.9666666666667,0.533333333333333,1,89.7666666666667,66.0666666666667,0.533333333333333,1.56666666666667,2,93.9666666666667,66.0666666666667,3.13333333333333,0.477777777777778,6,88.3,66.0666666666667,2.86666666666667,NA,0,0,66.0666666666667,0,"007736_B6NJ_M_80mg-kg_.avi"
"007738",NA,0,0,1198.93333333333,0,2.9962962962963,9,1.1,1198.9,26.9666666666667,2.13974358974359,26,398.233333333333,1200.66666666667,55.6333333333333,0.644444444444444,3,130.1,1200.66666666667,1.93333333333333,NA,0,0,1200.66666666667,0,NA,0,0,1200.66666666667,0,"007738_B6NJ_M_vehicle_.avi"
"007740",NA,0,0,1200.26666666667,0,4.40740740740741,18,2.3,1200,79.3333333333333,NA,0,0,1200.66666666667,0,NA,0,0,1200.66666666667,0,0.2,3,312.133333333333,1200.66666666667,0.6,NA,0,0,1200.66666666667,0,"007740_B6NJ_M_vehicle_.avi"
"007741",NA,0,0,489.2,0,NA,0,0,489.133333333333,0,1.95,2,498.8,492.333333333333,3.9,0.88,10,26.8333333333333,492.366666666667,8.8,NA,0,0,492.366666666667,0,NA,0,0,491.966666666667,0,"007741_B6NJ_M_vehicle_.avi"
"007742",NA,0,0,177,0,4.32222222222222,12,170.666666666667,176.833333333333,51.8666666666667,11.8555555555556,6,164.9,178.933333333333,71.1333333333333,NA,0,0,178.933333333333,0,0.418518518518519,9,123.166666666667,178.933333333333,3.76666666666667,NA,0,0,178.933333333333,0,"007655_B6J_F_60mg-kg PTZ"
"037818",NA,0,0,331.466666666667,0,NA,0,0,331.466666666667,0,1,1,348.366666666667,332,1,NA,0,0,332,0,NA,0,0,332,0,NA,0,0,331.633333333333,0,"037818_B6NJ_F_38712.avi"
"037819",4.62051282051282,13,161.333333333333,272.1,60.0666666666667,5.72898550724638,23,122.066666666667,272.1,131.766666666667,0.866666666666667,1,89.9,272.533333333333,0.866666666666667,0.6,1,264.966666666667,272.533333333333,0.6,NA,0,0,272.533333333333,0,NA,0,0,272.533333333333,0,"037819_B6NJ_F_38713.avi"
"037820",4.50166666666667,20,147.733333333333,332.466666666667,90.0333333333333,4.50166666666667,20,147.733333333333,332.466666666667,90.0333333333333,NA,0,0,333.233333333333,0,0.533333333333333,1,160.333333333333,333.233333333333,0.533333333333333,NA,0,0,333.233333333333,0,NA,0,0,333.233333333333,0,"037820_B6NJ_F_38714.avi"
"037821",NA,0,0,391.3,0,3.93333333333333,1,335.866666666667,390.8,3.93333333333333,0.6,1,397.666666666667,391.8,0.6,NA,0,0,391.8,0,NA,0,0,391.8,0,0.7,1,436.633333333333,391.766666666667,0.7,"037821_B6NJ_F_38715.avi"
"037822",3.51666666666667,6,234.733333333333,347.9,21.1,3.51666666666667,6,234.733333333333,347.9,21.1,NA,0,0,348.766666666667,0,NA,0,0,348.766666666667,0,NA,0,0,348.766666666667,0,NA,0,0,348.766666666667,0,"037822_B6NJ_F_38716.avi"
"037823",4.17878787878788,11,170.2,337.6,45.9666666666667,6.46944444444444,24,169.4,337.6,155.266666666667,3.23333333333333,2,105.366666666667,338.866666666667,6.46666666666667,0.533333333333333,1,250.333333333333,338.866666666667,0.533333333333333,NA,0,0,338.866666666667,0,NA,0,0,338.866666666667,0,"037823_B6NJ_F_38717.avi"
"037833",5.05694444444444,24,146.8,421.433333333333,121.366666666667,11.4986111111111,24,124.8,421.433333333333,275.966666666667,0.916666666666667,2,36.8333333333333,421.866666666667,1.83333333333333,NA,0,0,421.866666666667,0,NA,0,0,421.733333333333,0,NA,0,0,421.466666666667,0,"037833_B6J_M_38727.avi"
"037834",6.42222222222222,12,4.93333333333333,341.4,77.0666666666667,15,17,3.73333333333333,341.4,255,NA,0,0,353.466666666667,0,NA,0,0,353.466666666667,0,NA,0,0,353.466666666667,0,NA,0,0,353.466666666667,0,"037834_B6J_M_38728.avi"
"037835",5.68958333333333,16,114.233333333333,221.366666666667,91.0333333333333,16.11,10,2.6,221.366666666667,161.1,NA,0,0,221.833333333333,0,NA,0,0,221.833333333333,0,NA,0,0,221.833333333333,0,NA,0,0,221.833333333333,0,"037835_B6J_M_38729.avi"
"037836",NA,0,0,378.9,0,3.2,1,378.6,378.9,3.2,0.633333333333333,1,234.566666666667,379.866666666667,0.633333333333333,NA,0,0,379.866666666667,0,NA,0,0,379.866666666667,0,NA,0,0,379.7,0,"037836_B6J_M_38730.avi"
"037837",6.66388888888889,24,86.8666666666667,257.233333333333,159.933333333333,18.5611111111111,12,86.8666666666667,257.233333333333,222.733333333333,NA,0,0,257.4,0,NA,0,0,257.4,0,NA,0,0,257.4,0,NA,0,0,257.4,0,"037837_B6J_M_38731.avi"
"037838",5.83333333333333,17,104.333333333333,318.1,99.1666666666667,8.05,26,4.03333333333333,317.666666666667,209.3,NA,0,1.36666666666667,345,0,NA,0,0,345,0,NA,0,0,345,0,NA,0,0,344.933333333333,0,"037838_B6J_M_38732.avi"
"037848",4.4037037037037,9,176.366666666667,240.133333333333,39.6333333333333,13.8555555555556,12,3.56666666666667,240.133333333333,166.266666666667,0.977777777777778,3,71.5666666666667,240.133333333333,2.93333333333333,NA,0,0,240.133333333333,0,NA,0,0,240.133333333333,0,NA,0,0,240.133333333333,0,"037848_B6J_F_38742.avi"
"037849",NA,0,192.933333333333,57.1666666666667,0,NA,0,191.966666666667,57.1666666666667,0,NA,0,0,57.5666666666667,0,NA,0,0,57.6666666666667,0,NA,0,0,57.7333333333333,0,NA,0,0,57.7333333333333,0,"037849_B6J_F_38743.avi"
"037939",5.22631578947368,19,150.7,342.866666666667,99.3,7.31594202898551,23,122.166666666667,342.866666666667,168.266666666667,NA,0,0,343.966666666667,0,NA,0,0,343.966666666667,0,NA,0,0,343.966666666667,0,NA,0,0,343.966666666667,0,"037939_B6J_F_38833.avi"
"037940",5.78125,16,138.266666666667,272.1,92.5,8.08245614035088,19,120,272.1,153.566666666667,NA,0,0,272.666666666667,0,NA,0,0,272.666666666667,0,NA,0,0,272.666666666667,0,NA,0,0,272.633333333333,0,"037940_B6J_F_38834.avi"
"037941",5.2962962962963,18,121.666666666667,293.233333333333,95.3333333333333,11.5145833333333,16,121.566666666667,293.233333333333,184.233333333333,NA,0,0,293.566666666667,0,NA,0,0,293.566666666667,0,NA,0,0,293.566666666667,0,NA,0,0,293.5,0,"037941_B6J_F_38835.avi"
"037942",6.57179487179487,13,110.033333333333,336.9,85.4333333333333,14.5452380952381,14,3.23333333333333,336.9,203.633333333333,NA,0,0,337.566666666667,0,NA,0,26.4666666666667,337.9,0,NA,0,0,337.9,0,NA,0,0,337.566666666667,0,"037942_B6J_F_38836.avi"
"037949",4.45555555555555,3,207.233333333333,276.5,13.3666666666667,3.96410256410256,13,181.133333333333,275.633333333333,51.5333333333333,0.566666666666667,1,103.733333333333,278.066666666667,0.566666666666667,NA,0,0,278.066666666667,0,NA,0,0,278.066666666667,0,NA,0,0,278.066666666667,0,"037949_B6NJ_M_38843.avi"
"037950",4.48571428571429,14,155.766666666667,280.633333333333,62.8,7.6140350877193,19,6.13333333333333,280.633333333333,144.666666666667,0.5,1,140.1,281.1,0.5,NA,0,0,281.1,0,NA,0,0,281.1,0,NA,0,0,281.1,0,"037950_B6NJ_M_38844.avi"
"037951",4.07878787878788,11,201.533333333333,314.266666666667,44.8666666666667,4.07878787878788,11,201.533333333333,314.266666666667,44.8666666666667,0.733333333333333,1,196.8,315.366666666667,0.733333333333333,NA,0,0,315.366666666667,0,NA,0,0,315.366666666667,0,NA,0,0,315.366666666667,0,"037951_B6NJ_M_38845.avi"
"037952",4.93137254901961,17,127,321.5,83.8333333333333,11.1074074074074,18,3.96666666666667,321.5,199.933333333333,NA,0,0,321.666666666667,0,NA,0,0,321.666666666667,0,0.166666666666667,1,184.033333333333,321.666666666667,0.166666666666667,NA,0,0,321.666666666667,0,"037952_B6NJ_M_38846.avi"
"037953",NA,0,0,364.1,0,3.33333333333333,1,1.76666666666667,362.7,3.33333333333333,1.28,5,106.066666666667,364.133333333333,6.4,NA,0,0,364.133333333333,0,NA,0,0,364.133333333333,0,NA,0,0,364.133333333333,0,"037953_B6NJ_M_38847.avi"
"037954",3.89166666666667,4,217.1,364.1,15.5666666666667,4.81515151515152,22,216.733333333333,364,105.933333333333,0.762698412698413,42,22.7,368.633333333333,32.0333333333333,NA,0,0,368.633333333333,0,NA,0,0,368.633333333333,0,NA,0,0,368.633333333333,0,"037954_B6NJ_M_38848.avi"
